"","Study_ID","Site_ID","Exp_ID","Study_Code","Study_title","Country","Site","Vector","Vector_subtype","Lat","Long","Method_screen","Indoors_Outside","n_total","n_human","n_mammPet","n_mammFarmed","n_mammWild","n_birdDomest","n_birdWild","n_others","n_birdZoo","n_mammZoo","n_unidentified","bio1_b10","bio12_b10","bio14_b10","bio15_b10","bio1_b20","bio12_b20","bio14_b20","bio15_b20","elevation","cropland_b10","water_b10","urban_b10","grassland_b10","treecover_b10","shrubland_b10","cropland_b20","water_b20","urban_b20","grassland_b20","treecover_b20","shrubland_b20","realm","NDVI.mean","NDVI.SD","glw3_buffalo_b10","glw3_cattle_b10","glw3_chicken_b10","glw3_duck_b10","glw3_horse_b10","glw3_goat_b10","glw3_pig_b10","glw3_sheep_b10","glw3_buffalo_b20","glw3_cattle_b20","glw3_chicken_b20","glw3_duck_b20","glw3_horse_b20","glw3_goat_b20","glw3_pig_b20","glw3_sheep_b20","glw3_sheep.goat_b10","glw3_cattle2_b10","glw3_ruminant_b10","glw3_poultry_b10","glw3_livestock_b10","glw3_sheep.goat_b20","glw3_cattle2_b20","glw3_ruminant_b20","glw3_poultry_b20","glw3_livestock_b20","gpw4_human_b10","gpw4_human_b20","landcov_PC1","landcov_PC2","farmed_PC1","farmed_PC2"
"132","P_1","S_148","E_184","schonenberger_2016_host_preferences_in","Host preferences in host-seeking and blood-fed mosquitoes in Switzerland","Switzerland"," ","Cx. pipiens complex","Cx_pipiens/torrentium",47.382,8.572,"DNA","Outside",208,6,3,0,0,2,166,31,31,0,0,8.9,1101,66,25,8.9,1101,66,25,508,0.0949927879662065,0.068205233875953,0.377292396455801,0.0152483000206058,0.165876777251185,0,0.0237726897689769,0.0170688943894389,0.0944203795379538,0.0957611386138614,0.181569719471947,0,"Palearctic",4704,2695,0,840.708941195027,6322.92470414564,36.0124523120487,163.888913265376,118.28453326329,663.320537433878,763.084139111239,0,840.708941195027,6322.92470414564,36.0124523120487,163.888913265376,118.28453326329,663.320537433878,763.084139111239,881.368672374529,840.708941195027,1722.07761356956,6358.93715645769,2549.28706426881,881.368672374529,840.708941195027,1722.07761356956,6358.93715645769,2549.28706426881,4261.2646484375,4261.2646484375,0.0062817176887556,0.0989715977859429,-0.0731061281999112,-0.228117996745653
"133","P_1","S_150","E_186","stenn_2019_vertebrate_hosts_of","Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida","USA","Indian_River_County,_Florida","Ae. aegypti",NA,27.888,-80.512,"DNA","Indoors",123,111,0,0,0,0,1,11,0,0,0,22.4,1258,43,37,22.4,1258,43,37,8,0.0208891269416176,0.415907873594001,0.102303160149973,0.0814140332083556,0.0648098553829673,0.00348152115693626,0.00522753166677837,0.104081495878292,0.0256015012398633,0.115608873399906,0.0431606460692983,0.00247972655988205,"Nearctic",2263,4425,0,706.690122106303,766.77735450944,10.8225877075786,77.5777488423336,13.3688284828061,8.0155402906403,17.1761316882384,0,706.690122106303,766.77735450944,10.8225877075786,77.5777488423336,13.3688284828061,8.0155402906403,17.1761316882384,30.5449601710444,706.690122106303,737.235082277348,777.599942217019,822.828371410322,30.5449601710444,706.690122106303,737.235082277348,777.599942217019,822.828371410322,1372.58166503906,1372.58166503906,-0.703042403604811,-0.268656970783483,-0.0726554546874408,-0.23586334472254
"134","P_1","S_151","E_187","stenn_2019_vertebrate_hosts_of","Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida","USA","Florida_Martin_County","Ae. aegypti",NA,27.597,-80.538,"DNA","Both_In_&_Out",13,8,0,0,0,0,0,5,0,0,0,22.6,1272,46,42,22.6,1272,46,42,10,0.0314262691377921,0.0126242277733011,0.0633897394574268,0.0306204673650282,0.0201450443190975,0.0018802041364491,0.00785973397823458,0.00315732903399167,0.0158538223834475,0.105333870751041,0.0300953916431546,0.00114201262931614,"Nearctic",5699,1216,0,1737.1630434716,89.7213047505705,3.05516546354728,291.618927605125,9.63487245140684,10.5538480874271,19.2710057932854,0,1737.1630434716,89.7213047505705,3.05516546354728,291.618927605125,9.63487245140684,10.5538480874271,19.2710057932854,28.9058782446922,1737.1630434716,1766.0689217163,92.7764702141178,2068.24169740885,28.9058782446922,1737.1630434716,1766.0689217163,92.7764702141178,2068.24169740885,0.346973150968552,0.346973150968552,0.345081741444475,0.19846658073014,-0.108059120728667,-0.331485411772841
"135","P_1","S_150","E_188","stenn_2019_vertebrate_hosts_of","Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida","USA","Indian_River_County,_Florida","Ae. albopictus",NA,27.888,-80.512,"DNA","Indoors",64,59,0,0,5,0,0,0,0,0,0,22.4,1258,43,37,22.4,1258,43,37,8,0.0208891269416176,0.415907873594001,0.102303160149973,0.0814140332083556,0.0648098553829673,0.00348152115693626,0.00522753166677837,0.104081495878292,0.0256015012398633,0.115608873399906,0.0431606460692983,0.00247972655988205,"Nearctic",2263,4425,0,706.690122106303,766.77735450944,10.8225877075786,77.5777488423336,13.3688284828061,8.0155402906403,17.1761316882384,0,706.690122106303,766.77735450944,10.8225877075786,77.5777488423336,13.3688284828061,8.0155402906403,17.1761316882384,30.5449601710444,706.690122106303,737.235082277348,777.599942217019,822.828371410322,30.5449601710444,706.690122106303,737.235082277348,777.599942217019,822.828371410322,1372.58166503906,1372.58166503906,-0.703042403604811,-0.268656970783483,-0.0726554546874408,-0.23586334472254
"136","P_1","S_150","E_190","stenn_2019_vertebrate_hosts_of","Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida","USA","Indian_River_County,_Florida","Cx. pipiens complex","Cx_quinquefasciatus",27.888,-80.512,"DNA","Indoors",42,33,0,0,5,0,4,0,0,0,0,22.4,1258,43,37,22.4,1258,43,37,8,0.0208891269416176,0.415907873594001,0.102303160149973,0.0814140332083556,0.0648098553829673,0.00348152115693626,0.00522753166677837,0.104081495878292,0.0256015012398633,0.115608873399906,0.0431606460692983,0.00247972655988205,"Nearctic",2263,4425,0,706.690122106303,766.77735450944,10.8225877075786,77.5777488423336,13.3688284828061,8.0155402906403,17.1761316882384,0,706.690122106303,766.77735450944,10.8225877075786,77.5777488423336,13.3688284828061,8.0155402906403,17.1761316882384,30.5449601710444,706.690122106303,737.235082277348,777.599942217019,822.828371410322,30.5449601710444,706.690122106303,737.235082277348,777.599942217019,822.828371410322,1372.58166503906,1372.58166503906,-0.703042403604811,-0.268656970783483,-0.0726554546874408,-0.23586334472254
"137","P_1","S_151","E_191","stenn_2019_vertebrate_hosts_of","Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida","USA","Florida_Martin_County","Cx. pipiens complex","Cx_quinquefasciatus",27.597,-80.538,"DNA","Both_In_&_Out",18,2,2,0,3,0,9,2,0,0,0,22.6,1272,46,42,22.6,1272,46,42,10,0.0314262691377921,0.0126242277733011,0.0633897394574268,0.0306204673650282,0.0201450443190975,0.0018802041364491,0.00785973397823458,0.00315732903399167,0.0158538223834475,0.105333870751041,0.0300953916431546,0.00114201262931614,"Nearctic",5699,1216,0,1737.1630434716,89.7213047505705,3.05516546354728,291.618927605125,9.63487245140684,10.5538480874271,19.2710057932854,0,1737.1630434716,89.7213047505705,3.05516546354728,291.618927605125,9.63487245140684,10.5538480874271,19.2710057932854,28.9058782446922,1737.1630434716,1766.0689217163,92.7764702141178,2068.24169740885,28.9058782446922,1737.1630434716,1766.0689217163,92.7764702141178,2068.24169740885,0.346973150968552,0.346973150968552,0.345081741444475,0.19846658073014,-0.108059120728667,-0.331485411772841
"138","P_1","S_152","E_192","tiawsirisup_2012_mosquito_distribution_and","Mosquito Distribution and Japanese Encephalitis Virus Infection in a Bat Cave and Its Surrounding Area in Lopburi Province, Central Thailand","Thailand","Lopburi Province, bat cave","Cx. pipiens complex","Cx_quinquefasciatus",14.801,100.651,"DNA","Outside",21,0,0,0,21,0,0,0,0,0,0,28.1,1279,5,78,28.1,1279,5,78,19,0.845659163987138,0,0.0154925460391698,0.000584624378836597,0.0558316281788951,0.000876936568254896,0.211631309436723,0,0.00387710314557425,0.00299926847110461,0.0556693489392831,0.00021945866861741,"Oriental",5203,1537,389.054482617886,981.707447978372,18053.3419256176,1629.1330743687,0.105429133022434,746.323167659231,8784.96786396073,20.8421346491467,389.054482617886,981.707447978372,18053.3419256176,1629.1330743687,0.105429133022434,746.323167659231,8784.96786396073,20.8421346491467,767.165302308378,1370.76193059626,2137.92723290464,19682.4749999863,10923.0005259984,767.165302308378,1370.76193059626,2137.92723290464,19682.4749999863,10923.0005259984,363.223571777344,363.223571777344,0.559295959235215,-0.156929023635898,-0.221089488795895,-0.0371942946314289
"139","P_1","S_153","E_193","tiron_2021_characterization_and_host-feeding","Characterization and Host-Feeding Patterns of Culex pipiens s.l. Taxa in a West Nile Virus-Endemic Area in Southeastern Romania","Romania","Bucharest and surrounding Ilfov county","Cx. pipiens complex","Cx_pipiens_sl",44.4466666666667,26.1183333333333,"DNA","Outside",216,33,27,20,0,0,136,0,0,0,0,10.8,598,36,28,10.8,598,36,28,81,0.154614549402823,0.0306188925081433,0.619761129207383,0.00369163952225841,0.0553745928338762,0,0.0386662322146193,0.00765721733463669,0.154990767893994,0.00537634408602151,0.0809166938199196,0,"Palearctic",3247,2212,0,393.739847809633,14473.0339912931,846.721640334465,74.2987720898488,399.353421480784,3058.81790577075,1340.9331263138,0,393.739847809633,14473.0339912931,846.721640334465,74.2987720898488,399.353421480784,3058.81790577075,1340.9331263138,1740.28654779458,393.739847809633,2134.02639560422,15319.7556316275,5267.14307346482,1740.28654779458,393.739847809633,2134.02639560422,15319.7556316275,5267.14307346482,11544.1318359375,11544.1318359375,-0.0879682394428126,0.521887067033542,-0.0653815763936605,-0.0819205959343325
"140","P_1","S_154","E_194","townzen_2008_identification_of_mosquito","Identification of mosquito bloodmeals using mitochondrial cytochrome oxidase subunit I and cytochrome b gene sequences","USA","Corvallis","Cx. pipiens complex","Cx_pipiens_sl",44.572,-123.278,"DNA","Outside",26,0,0,0,2,0,24,0,0,0,0,11,1160,12,68,11,1160,12,68,73,0.00804347826086957,0.00934782608695652,0.0923913043478261,0.0128260869565217,0.00891304347826087,0.00760869565217391,0.00200368244340951,0.00232860392071916,0.0230152713094336,0.021986353297953,0.0144590057402794,0.0216614318206433,"Nearctic",6259,1973,53.1610112389959,1020.53971751753,1093.42613230145,35.9641412204713,524.690364434194,25.7426702436292,71.6139182193174,170.790510791815,53.1610112389959,1020.53971751753,1093.42613230145,35.9641412204713,524.690364434194,25.7426702436292,71.6139182193174,170.790510791815,196.533181035444,1073.70072875653,1270.23390979197,1129.39027352192,1866.53819244548,196.533181035444,1073.70072875653,1270.23390979197,1129.39027352192,1866.53819244548,4585.08203125,4585.08203125,0.275215924153469,0.115646543735771,-0.207570257791188,-0.490919643033733
"141","P_1","S_155","E_195","tuten_2012_blood-feeding_ecology_of","Blood-feeding ecology of mosquitoes in zoos","United Kingdom","Chester Zoo","Cx. pipiens complex","Cx_pipiens_complex",53.227,-2.877,"DNA","Outside",120,49,0,2,0,2,55,12,10,2,0,9.4,765,45,18,9.4,765,45,18,29,0.0282949981745162,0.0534866739686017,0.189485213581599,0.422964585615188,0.0255567725447244,0.000912741876597298,0.00707439525330899,0.0133728890917389,0.0473756275673209,0.435235052487449,0.0297581013235965,0.000228206298493838,"Palearctic",5285,2718,1.83123075967781,4921.77074119256,17291.5706124731,103.306045193375,102.284668214188,41.6375609105818,858.089752173503,1694.66114668925,1.83123075967781,4921.77074119256,17291.5706124731,103.306045193375,102.284668214188,41.6375609105818,858.089752173503,1694.66114668925,1736.29870759983,4923.60197195224,6659.90067955207,17394.8766576665,7620.27509993976,1736.29870759983,4923.60197195224,6659.90067955207,17394.8766576665,7620.27509993976,172.023941040039,172.023941040039,0.21297634800325,0.490955585787506,0.0869257670548164,-0.0429772438222519
"142","P_1","S_156","E_196","tuten_2012_blood-feeding_ecology_of","Blood-feeding ecology of mosquitoes in zoos","United Kingdom","Flamingo Land","Cx. pipiens complex","Cx_pipiens_complex",54.205,-0.806,"DNA","Outside",12,10,1,0,0,0,0,1,0,1,0,9,739,51,12,9,739,51,12,23,0.0473214285714286,0,0.0205357142857143,0.11375,0.0617857142857143,0,0.0118261335237415,0,0.00513209568011425,0.151553016779722,0.0464566226347733,0,"Palearctic",5210,2327,0.121438246493803,2807.5185516304,75741.8258924472,853.90015426824,76.9082634531447,72.7804104325739,5927.28834238934,7340.66971050735,0.121438246493803,2807.5185516304,75741.8258924472,853.90015426824,76.9082634531447,72.7804104325739,5927.28834238934,7340.66971050735,7413.45012093993,2807.63998987689,10221.0901108168,76595.7260467154,16225.2867166593,7413.45012093993,2807.63998987689,10221.0901108168,76595.7260467154,16225.2867166593,51.2110137939453,51.2110137939453,0.220697051005046,0.079249096425939,0.108027364899547,0.286656315744614
"143","P_1","S_162","E_202","wheeler_2021_mosquito_blood-feeding_patterns","Mosquito blood-feeding patterns and nesting behavior of American crows, an amplifying host of West Nile virus","USA","Davis_22","Cx. pipiens complex","Cx_pipiens_sl",38.532,-121.759,"DNA","Outside",25,1,0,0,0,0,24,0,0,0,0,15.9,477,1,89,15.9,477,1,89,16,0.00688345596961785,0.000237360550676478,0.0928079753145027,0.00118680275338239,0,0.00545929266555898,0.00172413793103448,5.94530321046373e-05,0.0232461355529132,0.0170035671819263,0.0125445897740785,0.00743162901307967,"Nearctic",5056,1866,0,439.92749375236,1156.8918392517,39.4792504263172,281.733759553503,32.7504821937959,55.9898914198237,448.218799019963,0,439.92749375236,1156.8918392517,39.4792504263172,281.733759553503,32.7504821937959,55.9898914198237,448.218799019963,480.969281213759,439.92749375236,920.896774966119,1196.37108967802,1258.62042593945,480.969281213759,439.92749375236,920.896774966119,1196.37108967802,1258.62042593945,NA,NA,0.179780412204296,0.169711872641595,-0.127674891879917,-0.341428849480651
"144","P_1","S_165","E_205","wheeler_2021_mosquito_blood-feeding_patterns","Mosquito blood-feeding patterns and nesting behavior of American crows, an amplifying host of West Nile virus","USA","Davis_57","Cx. pipiens complex","Cx_pipiens_sl",38.521,-121.755,"DNA","Outside",8,0,0,1,0,0,7,0,0,0,0,15.9,477,1,89,15.9,477,1,89,16,0.00689491203043271,0,0.098906324298621,0.000713266761768902,0,0.00380408939610081,0.00172413793103448,0,0.0247324613555291,0.0158145065398335,0.014922711058264,0.00701545778834721,"Nearctic",5043,1845,0,439.92749375236,1156.8918392517,39.4792504263172,281.733759553503,32.7504821937959,55.9898914198237,448.218799019963,0,439.92749375236,1156.8918392517,39.4792504263172,281.733759553503,32.7504821937959,55.9898914198237,448.218799019963,480.969281213759,439.92749375236,920.896774966119,1196.37108967802,1258.62042593945,480.969281213759,439.92749375236,920.896774966119,1196.37108967802,1258.62042593945,0.150807753205299,0.150807753205299,0.179574879995334,0.177806640811198,-0.127674891879917,-0.341428849480651
"145","P_1","S_177","E_217","wheeler_2021_mosquito_blood-feeding_patterns","Mosquito blood-feeding patterns and nesting behavior of American crows, an amplifying host of West Nile virus","USA","Davis_18","Cx. pipiens complex","Cx_pipiens_sl",38.53,-121.779,"DNA","Outside",10,0,0,0,0,0,10,0,0,0,0,15.9,477,1,89,15.9,477,1,89,16,0.00475059382422803,0,0.101900237529691,0.00142517814726841,0,0.00427553444180523,0.00118786007008374,0,0.0254795985032963,0.031715863871236,0.0122943517253668,0.00778048345904852,"Nearctic",5070,1862,0,439.92749375236,1156.8918392517,39.4792504263172,281.733759553503,32.7504821937959,55.9898914198237,448.218799019963,0,439.92749375236,1156.8918392517,39.4792504263172,281.733759553503,32.7504821937959,55.9898914198237,448.218799019963,480.969281213759,439.92749375236,920.896774966119,1196.37108967802,1258.62042593945,480.969281213759,439.92749375236,920.896774966119,1196.37108967802,1258.62042593945,NA,NA,0.178919203316853,0.178705871040713,-0.127674891879917,-0.341428849480651
"146","P_1","S_186","E_226","fritz_2013_application_of_a","Application of a reverse dot blot, DNA-DNA hydridization method to quantify host-feeding tendencies of two sibling species in the Anopheles gambiae complex","Kenya","Kisian village","An. gambiae",NA,-0.072,34.665,"DNA","Both_In_&_Out",7,7,0,0,0,0,0,0,0,0,0,22.1,1450,57,41,22.1,1450,57,41,1291,0.717739498337866,0.221517074644908,0.00362647325475975,0,0.0553037171350861,0.000604412209126624,0.179394214064506,0.0553667195407508,0.000906412871062769,0.000377672029609487,0.0615605408263464,0.012538711383035,"Afrotropical",5054,2881,0,14221.4863873887,56097.3791706256,995.042691688965,0,8373.87841105254,125.84357486449,5716.64167896894,0,14221.4863873887,56097.3791706256,995.042691688965,0,8373.87841105254,125.84357486449,5716.64167896894,14090.5200900215,14221.4863873887,28312.0064774101,57092.4218623146,28437.8500522746,14090.5200900215,14221.4863873887,28312.0064774101,57092.4218623146,28437.8500522746,509.856109619141,509.856109619141,0.140963715266836,-0.41039970336925,1.31301090900251,1.08667245766298
"147","P_1","S_187","E_227","fritz_2013_application_of_a","fritz_2013_application_of_a","Application of a reverse dot blot, DNA-DNA hydridization method to quantify host-feeding tendencies of two sibling species in the Anopheles gambiae complex","Nyanza Province","An. gambiae",NA,-0.072,34.665,"DNA","Both_In_&_Out",8,0,0,8,0,0,0,0,0,0,0,22.1,1450,57,41,22.1,1450,57,41,1291,0.717739498337866,0.221517074644908,0.00362647325475975,0,0.0553037171350861,0.000604412209126624,0.179394214064506,0.0553667195407508,0.000906412871062769,0.000377672029609487,0.0615605408263464,0.012538711383035,"Afrotropical",5054,2881,0,14221.4863873887,56097.3791706256,995.042691688965,0,8373.87841105254,125.84357486449,5716.64167896894,0,14221.4863873887,56097.3791706256,995.042691688965,0,8373.87841105254,125.84357486449,5716.64167896894,14090.5200900215,14221.4863873887,28312.0064774101,57092.4218623146,28437.8500522746,14090.5200900215,14221.4863873887,28312.0064774101,57092.4218623146,28437.8500522746,509.856109619141,509.856109619141,0.140963715266836,-0.41039970336925,1.31301090900251,1.08667245766298
